https://tdkvainags.wordpress.com/contact/,Remote end closed connection without response
http://www.sudmalinas.lv/par/kontakti/,Kontakti &ndash; SudmaliņasIX Starptautiskais tautas deju festivāls
https://www.dnb.com/business-directory/company-profiles.nodibinajums_tautas_deju_kolektivs_kaspine.803c86175e3dab7554dd9eff0b56b5ba.html,The read operation timed out
http://ligo.lv/lv/kontakti/,Kontakti - TDA Līgo
https://www.kuldiga.lv/lv/kultura/amatiermaksla/deju-kolektivi,Deju kolektīvi - Kuldīgas novads
https://www.jurmala.lv/lv/kultura/radosie_kolektivi/jurmalas_kulturas_centra_kolektivi/6854-jauniesu-tautas-deju-kolektivs-zalite,"Jauniešu tautas deju kolektīvs ""Zālīte"" -  Jūrmalas dome"
https://www.lnkc.gov.lv/jaunumi/horeografe-adviljone-tautas-deju-kolektivi-vieta-kur-ne-tikai-dejo-bet-kur-sadejojas-un-veidojas-gimenes/,"Horeogrāfe Adviljone: Tautas deju kolektīvi – vieta, kur ne tikai dejo, bet kur sadejojas un veidojas ģimenes — Latvijas Nacionālais kultūras centrs"
https://tukumams.wordpress.com/interesu-izglitiba/tdk-luste/,Remote end closed connection without response
https://www.liepaja.lv/tautisko-deju-kolektivi/tautas-deju-ansamblis-rucavietis/,Tautas deju ansamblis “Rucavietis”
https://www.latviesi.com/latviesu-tautas-deju-kolektivs-norvegija,Latviesi.com - Organizācijas - Latviešu tautas deju kolektīvs Norvēģijā
http://www.vkc.lv/kolektivi,Kolektīvi | Valmieras kultūras centrs
https://visc.gov.lv/intizglitiba/dejas.shtml,Interešu izglītības jomas. Dejas.
https://rezekne.lv/events/event/rezeknes-izglitibas-iestazu-tautas-deju-kolektivu-koncerts-pavasara-saulgriezi-deja,Rēzeknes izglītības iestāžu tautas deju kolektīvu koncerts “Pavasara saulgrieži dejā” – Rēzekne – pilsēta Latgales sirdī
https://kultura.bauska.lv/kolektivi/,Kolektīvi – Bauskas kultūras centrs
http://dziedundejo.lv/meklet/t/27/tautas-dejas/,Meklēšanas rezultāti — XI Latvijas skolu jaunatnes dziesmu un deju svētki
https://www.youtube.com/watch?v=QVSDgHAJu4s,Kontakt.Improvizacija Jam - Pavel & Gunta -1 - I DEJA maja 30.12.2010.ts - YouTube
http://www.rfl.lv/interesuizglitiba/auseklitis/,Tautas deju kolektīvs “Auseklītis” «  Rīgas Franču licejs
http://www.vefkp.lv/lv/kolektivi/,Kolektīvi \ VEF Kultūras pils
http://www.priekuli.lv/pirmskolas-vecuma-bernu-tautas-deju-kolektivs-tugadins-vaditajs-martins-jurcins,"Priekuļu novads - Pirmskolas vecuma bērnu tautas deju kolektīvs ""Tūgadiņš"" (vadītājs Mārtiņš Jurciņš)"
https://company.lursoft.lv/en/tautas-deju-ansamblis-ackups/40008220492,"Tautas deju ansamblis ""Ackups"" , 40008220492 - company data"
https://company.lursoft.lv/en/swedbank-tautas-deju-kolektivs/40008197571,"Swedbank tautas deju kolektivs , 40008197571 - company data"
http://www.jelgavasnovads.lv/lv/sabiedriba/kultura/kolektivi/deju-kolektivi/12604/elejas-pagasta-romu-tautas-deju-kolektivs-rademila/,Elejas pagasta romu tautas deju kolektīvs “Rademila” - Jelgavas novada pašvaldība
https://www.ritums.lv/lv/kolektivi/dejo/product/24-videjas-paaudzes-deju-kolektivs-revele,"Vidējās paaudzes deju kolektīvs ""Rits"" - Ritums"
https://www.rtu.lv/lv/studijas/arpusstudijas/kultura/makslinieciskie-kolektivi-un-interesu-klubi/gribi-dejot/tautas-deju-ansamblis-vektors,Tautas deju ansamblis «Vektors» | Rīgas Tehniskā universitāte
http://okultura.lv/par-mums/kolektivi/,Kolektīvi – Ogres novada Kultūras centrs
https://www.tukums.lv/lv/b%C5%ABvvalde/kontakti/157-novada-pavaldba/6781-tautas-deju-kolekt%C4%ABvu-kopkoncerts-%E2%80%9Etrak%C4%81-kaza,"Tautas deju kolektīvu kopkoncerts „Trakā kaza"""
https://www.facebook.com/TdaRotala/,"TDA ""Rotaļa"" - Плесни студио - Riga, Latvia | Фејсбук - 16 утисака - 2.605 фотографија"
https://www.riga.lv/lv/news/notiks-rigas-tautas-deju-kolektivu-skates-%E2%80%93-koncerti?19057,Notiks Rīgas tautas deju kolektīvu skates – koncerti - Riga.lv
https://latviesibergena.no/tautas-deju-kolektivs-perkonkalns/,"Tautas deju kolektīvs ""Pērkonkalns"" | Latviešu biedrība Bergenā"
https://dzirnas.lv/,Agra Daņiļeviča deju skola DZIRNAS
http://kultura.jelgava.lv/pievienojies?type=4,Kolektīvi | Kultūra Jelgavā
https://www.ikskile.lv/lv/ikskiles-novada-tinuzu-tautas-nama-bernu-deju-kolektivs-upite,Ikšķiles novada Tīnūžu tautas nama bērnu deju kolektīvs „Upīte” | Ikšķiles novads
http://www.tda-zile.lv/,Sākums - TDA Zīle
http://www.tda-kalve.lv/kontakti/,Kontakti - TDA Kalve
http://www.kekava.lv/pub/index.php?id=1906,Tautas deja | Ķekavas novads
https://www.tautasnams.lv/290-2/,Vidējās paaudzes deju kolektīvs „Talsu Kurši” – Talsu Tautas nams
http://www.banga.liepu.lv/lv/kontakti/,Kontakti » TDK banga
https://www.elks2015.eu/en/programme/,Programme - ELKS - European Festival of Latvian Culture
http://tdkliedags.lv/,TDK LIEDAGS | Tautas deju kolektīvs 
http://www.grobinasnovads.lv/index.php?option=com_content&view=article&id=1079&Itemid=265,<urlopen error timed out>
http://akcmv.gov.lv/?page_id=4665,Dejas nodaļa – Alfrēda Kalniņa Cēsu Mūzikas Vidusskola
https://www.izm.gov.lv/lv/aktualitates/3901-sonedel-saksies-xii-latvijas-skolu-jaunatnes-dziesmu-un-deju-svetku-skasu-maratons,Šonedēļ sāksies XII Latvijas Skolu jaunatnes dziesmu un deju svētku skašu maratons
http://vinda.valmiera.lv/en/node/142,Tautas deju kolektīvs  pirmsskola | Valmiera Youth Center VINDA
https://www.firmas.lv/profile/tautas-deju-kolektivs-nemiers-biedriba/40008270169,"Tautas deju kolektīvs ""NEMIERS"", Biedrība, 40008270169 | Uzņēmumi | Firmas.lv"
http://www.livani.lv/page/258&mode=print,Kultūras dzīvi Līvānu novadā organizē: | Līvānu novads
https://www.lsm.lv/raksts/kultura/dziesmu-un-deju-svetki/rigas-tautas-deju-kolektivi-skates-atrada-savu-meistaribu.a350311/,Rīgas tautas deju kolektīvi skatēs atrāda savu meistarību / Raksts / LSM.lv
https://www.rsu.lv/ackups,"Tautas deju ansamblis ""Ačkups"" | RSU"
https://www.mfa.gov.lv/london/tautiesiem/kolektivi,Pašdarbības kolektīvi
http://www.draugiem.lv/tdamalnava/contacts/,Tautas deju ansamblis Malnava — draugiem.lv
http://www.teiksmina.lv/,www.teiksmina.lv - GALVENĀ
http://www.ikauseklis.lv/kulturizglitiba/tautas-deju-kolektivs-dancitis/,"Tautas deju ansamblis “Dancītis” – ""IK Auseklis"""
https://www.km.gov.lv/lv/kultura/deja,Latvijas Republikas Kultūras ministrija
http://rlb.lv/?p=9087&pp=12791&lang=1509,Rgas Latvieu biedrbas tautas deju ansamblis Vija 
https://lv100.lv/jaunumi/deju-ansamblis-dailrade-triumfe-deju-kolektivu-konkursa/,Deju ansamblis “Daiļrade” triumfē deju kolektīvu konkursā  — Latvija 100
http://www.aizkraukle.lv/lv/kultura/aizkraukles-novada-kulturas-nams/tautas-maksla/deju-kopa-aizkrauklis/,Aizkraukles novads -  Deju kopa “Aizkrauklis”
https://www.nica.lv/categories/videjas-paaudzes-tautas-deju-kolektivs-n/,"Vidējās paaudzes tautas deju kolektīvs ""Nīca"" » Nīcas novads"
http://dancis.lv/par-mums/,Par mums - TDA Dancis
https://www.ogresnovads.lv/lat/iestades_un_agenturas/?cat=14&page=0&org=246,Ogres novads
https://www.rag.lv/tautas-deju-kolektivs/,Tautas deju kolektīvs - RAG
https://www.daugavpilsnovads.lv/daugavpils-novada-skolu-tautas-deju-kolektivu-skate/,Daugavpils novada skolu tautas deju kolektīvu skate - Daugavpils novada dome
https://ropazi.lv/lv/kultura/radosie-kolektivi/tautas-deju-kolektivs-rudzi/,"Tautas deju kolektīvs ""RUDZI"" - Ropažu novads"
http://kandavasdejuskola.lv/kontakti,Kandavas Deju skola : Kandavasdejuskola.lv
https://www.gatve.lv/lv/par-mums/vesture/,        Vēsture : Par mums :         TDA Gatve    
http://www.zvg.lv/sasniegumi_3.htm,Mksliniecisk_padarbba
http://www.tdaps.lv/lv/kontakti.html,KONTAKTI - O.Kalpaka Rīgas Tautas daiļamatu pamatskola
https://smiltene.lv/blog/class/deja-smiltene-atnesis-pavasari/,                          Deja Smiltenē atnesīs pavasari    
http://kulturascentrs.ventspils.lv/lv/amatiermaksla/videjas-paaudzes-tautas-deju-kolektivs-strautuguns,"Vidējās paaudzes tautas deju kolektīvs ""Strautuguns"" | kulturascentrs.ventspils.lv"
http://www.ligatne.lv/videjas-paaudzes-deju-kolektivs-zeperi,Līgatnes novada dome
https://www.marupe.lv/lv/kultura/kolektivi/videjas-paaudzes-deju-kolektivs-marupiesi,Vidējās paaudzes deju kolektīvs MĀRUPIEŠI | Mārupe
http://www.ridze.lv/pamatskola/dejas/,Deja
http://rezeknesnovads.lv/novada-iestades/kultura-rezeknes-novada/deju-kolektivi/,Deju kolektīvi | Rēzeknes Novads
https://www.garkalne.lv/dejot/, Deju kolektīvi - Garkalnes novads
https://vecumnieki.lv/kultura/tautas-nami/vecumnieku-tautas-nams,Vecumnieku tautas nams - Vecumnieku novads
https://www.jf.lu.lv/en/par-mums/mediji/zinas/zina/t/43171/,KULTŪRA Latvijas Universitātes deju kolektīvs “Dancis” iegūst pirmo vietu deju kolektīvu konkursā
https://www.rigadundeja.lv/portfolio-item/makslinieciskas-jaunrades-centra-praktiskas-estetikas-skola-bernu-tautas-deju-kolektivs-sienazisi/,Mākslinieciskās jaunrades centra “Praktiskās estētikas skola” bērnu tautas deju kolektīvs “Sienāzīši” – Rīga Dun Dejā
http://www.marupe.edu.lv/kontakti/8-aktualitates/655-tautas-deju-kolektiviem-tris-pirmas-pakapes-diplomi,Mārupes vidusskolas tautas deju kolektīviem trīs 1.pakāpes diplomi
https://www.rck.lv/par-mums/deju-kolektivs-austris/,Deju kolektīvs “Austris” - Rīgas celtniecības koledža
https://www.burtniekunovads.lv/public/lat/kultura/kulturas_iestades/matisu_tautas_nams/,Burtnieku novads
https://preili.lv/pasakums/200976/18-februari-preilu-kn-tautas-deju-kolektivu-sadancis-cela-uz-svetkiem/,"18. februārī Preiļu KN Tautas deju kolektīvu sadancis ""Ceļā uz svētkiem"" | Preiļu novads"
http://jvg.lv/aicinam-apmeklet-tautas-deju-koncertu-kas-ir-kaugurs/,Aicinām apmeklēt tautas deju koncertu “Kas ir Kaugurs?” – Jūrmalas Valsts Ģimnāzija
http://arhivs.saldus.lv/novada-informacija/kultura7/kolektivi4/kolektivi6/113272/12310/,Kolektīvi - Saldus novads
http://www.lubana.lv/index.php/lv/homepage-3/kultura/kultura-9/kultura-7,Lubānas novads - Meirānu tautas nams
https://lcm.lv/en/tautas-deju-nometne-berniem-un-jauniesiem/,(Latviešu) Tautas deju nometne bērniem un jauniešiem – Small SEO Tools
https://www.bauskasdzive.lv/vietejas-zinas/dejotaji-skate-demonstre-raitu-soli-163758,Dejotāji skatē demonstrē raitu soli :: Bauskasdzive.lv
http://www.kalnciemavsk.lv/arhivs/430,Jelgavas novada tautas deju kolektīvu skate Jēkabnieku kultūras namā
https://www.tdazeltasietins.lv/, Sākums :: TDA Zelta Sietiņš
https://www.intereses.lv/tautas-deja/apvienibas-jaunumi/,Apvienības Jaunumi «  Rīgas Interešu izglītības metodiskais centrs
http://www.akniste.lv/tautas-deju-kolektivu-koncerts-skate-viesites-kulturas-pili,Tautas deju kolektīvu koncerts-skate Viesītes kultūras pilī - Aknīste - pilsēta Dienvidsusējas senlejā
https://lpr.gov.lv/lv/2020/xii-latvijas-skolu-jaunatnes-dziesmu-un-deju-svetkos-piedalisies-vairak-neka-35-000-dalibnieku/,XII Latvijas Skolu jaunatnes dziesmu un deju svētkos piedalīsies vairāk nekā 35 000 dalībnieku | Latgales plānošanas reģions
http://r45vs.lv/tautas-deju-kolektiva-ciekurs-koncerts-ciekurdancis/,Tautas deju kolektīva “Čiekurs” koncerts “Čiekurdancis”
http://bebe.lv/service/tautas-deju-kolektivs/,Tautas deju kolektīvs – Bebe.lv
https://aluksne.lv/index.php/2019/05/05/bernu-tautas-deju-festivals-latvju-berni-danci-veda/,Alūksnē pulcēsies četri tūkstoši tautas deju festivāla “Latvju bērni danci veda” dalībnieku -
http://liesma.com/par-tda-liesma/,TDA Liesma
https://www.incukalns.lv/public/lat/kultura1/kulturas_nami/incukalna_tautas_nams1/,Inčukalna novads - Inčukalna Tautas nams
https://lv.wikipedia.org/wiki/Deja,Deja — Vikipēdija
https://www.ventasbalss.lv/zinas/kultura/38804-aizvadita-ventspils-pilsetas-un-novada-tautas-deju-kolektivu-skate,Aizvadīta Ventspils pilsētas un novada tautas deju kolektīvu skate
https://www.llu.lv/lv/raksts/2015-12-15/tautas-deju-ansamblis-kalve,"Tautas deju ansamblis ""Kalve"" | LLU"
http://www.mersrags.lv/?ct=kolektivi,Kultūras kolektīvi - Mersrags.lv
http://www.rotala.lv/index.php?l=&i=5&j=2,TDA ROTAĻA
https://jaunatne.daugavpils.lv/bxlirvkjn/jaunumi/2739-tautas-deju-koncerts-svetku-dancis,Tautas deju koncerts SVĒTKU DANCIS | jaunatne.daugavpils.lv
http://www.apesnovads.lv/kultura-apes-novads/gaujienas-tautas-nams/,Gaujienas tautas nams - Apes novads
https://www.delfi.lv/izklaide/divaina-pasaule/sensacijas/pasmaju-interneta-hits-tautas-deju-kopa-no-adaziem-meginajumu-neatcel.d?id=51972135,Pašmāju interneta hits: tautas deju kopa no Ādažiem mēģinājumu neatceļ - DELFI
https://venta.lv/tautas-deju-kolektivu-sadancis-deju-puteni/,HTTP Error 404: 
https://www.nacgavilet.lv/kopdejosana/,KOPDEJOŠANA - Nāc gavilēt
https://www.skriveri.lv/lv/tautas-deju-skate-aizvadita/,Tautas deju kolektīvu skate aizvadīta - Skrīveru novada pašvaldība
http://www.kraslavasvestis.lv/valas-bridis/dejas.html,Dejas
https://saulkrasti.lv/jaunumi/kultura/saulkrastos-notiks-viii-tautas-deju-festivals-sasala-jurina/,"Saulkrastos notiks VIII tautas deju festivāls ""Sasala jūrīna"" | Saulkrastu novada pašvaldības mājas lapa"
https://rundale.net/starptautiskais-tautas-deju-festivals-sudmalinas-rundales-pili/,Starptautiskais tautas deju festivāls “Sudmaliņas” Rundāles pilī – Rundāles pils
https://www.vestnesis.lv/ta/id/111232,Neapjūkot: tautas dejās un tautiskās dejās - Latvijas Vēstnesis
http://www.lielvarde.lv/index.php?option=com_content&view=article&id=2298068&Itemid=1172,Bērnu un jauniešu deju kolektīvs „Pūpolītis”
http://dailra.de/news/?lang=en,News | DA Daiļrade
https://www.talsutv.lv/video_type/bernu-un-jauniesu-tautas-deju-skate/,Bērnu un jauniešu tautas deju skate  | Talsu Televīzija
https://www.la.lv/koru-un-deju-kolektivi-pakapeniski-atsak-meginajumus,Koru un deju kolektīvi pakāpeniski atsāk mēģinājumus | LA.LV
https://www.jvlma.lv/en,Jāzeps Vītols Latvian Academy of Music
https://kzchat.info/show/kontakt-improvizacija/fpaIvqiIgY-GyJE.html,Kontakt.Improvizacija Jam - Pavel & Gunta -3 - I Deja maja 30.12.2010
http://www.vissdejai.lv/pakalpojumi/,"Pakalpojumi: Viss dejai - Tautas tērpi, amatniecības izstrādājumi"
http://www.visitlimbazi.lv/en/news?370,Deju kopai JAMPADRACIS - 25 - visitLimbazi.lv
https://kulturasdati.lv/lv/makslinieciskie-kolektivi/tautas-deju-kolektivs,Kultūras dati >> Mākslinieciskie kolektīvi >> Tautas deju kolektīvs
http://www.ckp.lv/index.php?option=com_content&view=article&id=19:kontakt&catid=9:kontakt&Itemid=&lang=lv,Kontakt
https://www.vadc.lv/,Valsts asinsdonoru centrs
https://www.liepajniekiem.lv/tema/karantina/,karantīna | liepajniekiem.lv
http://www.madona.lv/lat/iespejas-madonas-novada?fu=read&id=1590145863,Iespējas Madonas novadā - Madona.lv
https://dzirkstele.lv/celojumi/latvijas-etnografiskais-brivdabas-muzejs-aicina-uz-izstadi-gadatirgum-50-174691,"Latvijas Etnogrāfiskais brīvdabas muzejs aicina uz izstādi ""Gadatirgum - 50” :: dzirkstele.lv"
https://skaties.lv/gameface/,Game Face | SKATIES
http://www.aprinkis.lv/,timed out
http://www.visitmadona.lv/,Sākumlapa
https://nra.lv/latvija/315814-var-atsakt-organizet-amatiermakslas-kolektivu-meginajumus-klatiene.htm,Var atsākt organizēt amatiermākslas kolektīvu mēģinājumus klātienē - Latvijā - nra.lv
http://alv.jo/data/index15.php?p=12715,Come With You
http://www.vendija.lv/kontakti/,Deju skola - Kontakti
https://www.dailesteatris.lv/lv/makslinieki/aktieri/anete-krasovska,Dailes teātris | Anete Krasovska
https://www.santa.lv/raksts/ieva/rudolfs-blaumanis-visu-muzu-ilgojas-pec-majam-33865/,Rūdolfs Blaumanis visu mūžu ilgojās pēc mājām… — Santa
https://www.diena.lv/raksts/pasaule/cits/uhana-covid-19-testi-veikti-desmit-miljoniem-cilveku-14242286,Uhaņā Covid-19 testi veikti desmit miljoniem cilvēku / Diena
https://www.tvnet.lv/6986027/no-sodienas-1-junija-atkal-atlautas-vairakas-aktivitates-ko-turpmak-drikstes-darit,"No šodienas, 1. jūnija, atkal atļautas vairākas aktivitātes. Ko turpmāk drīkstēs darīt? - Latvijā - Ziņas - TVNET"
https://www.apollo.lv/6975815/ja-padomju-laika-latviesus-sutija-uz-sibiriju-tagad-pasi-musejie-ir-aizsutijusi-uz-iriju-un-angliju-ilze-jurkane-par-valsts-izzagsanu-superletiniem-un-milestibu,"""Ja padomju laikā latviešus sūtīja uz Sibīriju, tagad paši mūsējie ir aizsūtījuši uz Īriju un Angliju."" Ilze Jurkāne par valsts izzagšanu, superletiņiem un mīlestību - Sabiedrība un politika - Ziņas - Apollo.lv"
http://www.vienibasnams.lv/lv/Pienupite/,BDK “Pienupīte” - LKC
http://jekabpilsnovads.lv/,Jēkabpils novada pašvaldība | Jēkabpils novada pašvaldība
https://dziesmusvetki.lndb.lv/person/?id=102,Dziesmu svētku krātuve
https://talsi.lv/iedzivotajiem/kultura/amatiermakslas-kolektivi/tautas-deju-kolektivi/videjas-paaudzes-deju-kolektivs-spriganis/,"Vidējās paaudzes deju kolektīvs ""Spriganis” - Talsu novads"
https://kaskurkad.lv/filmu-zvaigznes-nemirst-liverpule-kino-vakars-uz-jumta-terases-8051,"Filmu zvaigznes nemirst Liverpūlē. Kino vakars uz Jumta terases, 22-08-2020 - Kino - Kas? Kur? Kad?"
